"KluczMag","IdOpakJedn","IdMagazynu","NrWersji","IdSesji"
"32445","25930","1","1","\N"
"32446","25931","1","1","\N"
"32447","25932","1","1","\N"
"32448","25933","1","1","\N"
"32449","25934","1","1","\N"
"32450","25935","1","1","\N"
"32451","25936","1","1","\N"
"32452","25937","1","1","\N"
"32453","25938","1","1","\N"
"32454","25939","1","1","\N"
"32455","25940","1","1","\N"
"32456","25941","1","1","\N"
"32457","25942","1","1","\N"
"32458","25943","1","1","\N"
"32459","25944","1","1","\N"
"32460","25945","1","1","\N"
"32461","25946","1","1","\N"
"32462","25947","1","1","\N"
"32463","25948","1","1","\N"
"32464","25949","1","1","\N"
"32465","25950","1","1","\N"
"32466","25951","1","1","\N"
"32467","25952","1","1","\N"
"32468","25953","1","1","\N"
"32469","25954","1","1","\N"
"32470","25955","1","1","\N"
"32471","25956","1","1","\N"
"32472","25957","1","1","\N"
"32473","25958","1","1","\N"
"32474","25959","1","1","\N"
"32475","25960","1","1","\N"
"32476","25961","1","1","\N"
"32477","25962","1","1","\N"
"32478","25963","1","1","\N"
"32479","25964","1","1","\N"
"32480","25965","1","1","\N"
"33170","21206","2","1","\N"
"33171","21207","2","1","\N"
"32481","25966","1","1","\N"
"32482","25967","1","1","\N"
"32483","25968","1","1","\N"
"32484","25969","1","1","\N"
"32485","25970","1","1","\N"
"32486","25971","1","1","\N"
"32487","25972","1","1","\N"
"32586","26071","1","1","\N"
"32587","26072","1","1","\N"
"32588","26073","1","1","\N"
"32589","26074","1","1","\N"
"32590","26075","1","1","\N"
"32591","26076","1","1","\N"
"32592","26077","1","1","\N"
"32593","26078","1","1","\N"
"32594","26079","1","1","\N"
"32595","26080","1","1","\N"
"32596","26081","1","1","\N"
"32597","26082","1","1","\N"
"32598","26083","1","1","\N"
"32599","26084","1","1","\N"
"32600","26085","1","1","\N"
"32601","26086","1","1","\N"
"32602","26087","1","1","\N"
"32603","26088","1","1","\N"
"32604","26089","1","1","\N"
"32605","26090","1","1","\N"
"32606","26091","1","1","\N"
"32607","26092","1","1","\N"
"33172","21211","2","1","\N"
"32608","26093","1","1","\N"
"32609","26094","1","1","\N"
"32610","26095","1","1","\N"
"32611","26096","1","1","\N"
"32612","26097","1","1","\N"
"32613","26098","1","1","\N"
"32614","26099","1","1","\N"
"32615","26100","1","1","\N"
"32616","26101","1","1","\N"
"32617","26102","1","1","\N"
"32618","26103","1","1","\N"
"32619","26104","1","1","\N"
"32620","26105","1","1","\N"
"32621","26106","1","1","\N"
"32622","26107","1","1","\N"
"32623","26108","1","1","\N"
"32624","26109","1","1","\N"
"32625","26110","1","1","\N"
"32626","26111","1","1","\N"
"32627","26112","1","1","\N"
"32628","26113","1","1","\N"
"32629","26114","1","1","\N"
"32630","26115","1","1","\N"
"32631","26116","1","1","\N"
"32632","26117","1","1","\N"
"32633","26118","1","1","\N"
"32634","26119","1","1","\N"
"32635","26120","1","1","\N"
"33173","21213","2","1","\N"
"33174","21215","2","1","\N"
"33175","21216","2","1","\N"
"33176","21217","2","1","\N"
"33177","21218","2","1","\N"
"33178","21219","2","1","\N"
"33179","21220","2","1","\N"
"33180","21221","2","1","\N"
"33181","21222","2","1","\N"
"33182","21223","2","1","\N"
"33183","21226","2","1","\N"
"33184","21227","2","1","\N"
"33185","21228","2","1","\N"
"33186","21231","2","1","\N"
"33187","21236","2","1","\N"
"33188","21238","2","1","\N"
"33189","21239","2","1","\N"
"33190","21240","2","1","\N"
"33191","21241","2","1","\N"
"33192","21243","2","1","\N"
"33193","21244","2","1","\N"
"33194","21245","2","1","\N"
"33195","21246","2","1","\N"
"33196","21247","2","1","\N"
"33197","21248","2","1","\N"
"33198","21249","2","1","\N"
"33199","21253","2","1","\N"
"33200","21254","2","1","\N"
"33201","21258","2","1","\N"
"33202","21261","2","1","\N"
"33203","21263","2","1","\N"
"33204","21267","2","1","\N"
"33205","21268","2","1","\N"
"33206","21270","2","1","\N"
"33207","21275","2","1","\N"
"33208","21284","2","1","\N"
"33209","21285","2","1","\N"
"33210","21287","2","1","\N"
"33211","21633","2","1","\N"
"33212","21637","2","1","\N"
"33213","21682","2","1","\N"
"33214","21688","2","1","\N"
"33215","21750","2","1","\N"
"35061","27345","1","1","\N"
"35062","27346","1","1","\N"
"35063","27347","1","1","\N"
"35064","27348","1","1","\N"
"35065","27349","1","1","\N"
"35066","27350","1","1","\N"
"33685","24421","2","1","\N"
"33686","24422","2","1","\N"
"33687","24423","2","1","\N"
"33688","24798","2","1","\N"
"33689","24820","2","1","\N"
"33690","24886","2","1","\N"
"33691","24887","2","1","\N"
"33692","24892","2","1","\N"
"33693","24894","2","1","\N"
"33694","24895","2","1","\N"
"33695","24896","2","1","\N"
"33696","24897","2","1","\N"
"33697","24900","2","1","\N"
"33698","24902","2","1","\N"
"33699","24903","2","1","\N"
"33700","24909","2","1","\N"
"33701","24910","2","1","\N"
"33702","24993","2","1","\N"
"33703","25004","2","1","\N"
"33704","25005","2","1","\N"
"33705","25006","2","1","\N"
"33706","25007","2","1","\N"
"33707","25008","2","1","\N"
"33708","25021","2","1","\N"
"33709","25047","2","1","\N"
"33710","25058","2","1","\N"
"33711","25082","2","1","\N"
"33712","25086","2","1","\N"
"33713","25088","2","1","\N"
"33714","25089","2","1","\N"
"33715","25107","2","1","\N"
"33716","25366","2","1","\N"
"33717","25477","2","1","\N"
"35067","27351","1","1","\N"
"35068","27352","1","1","\N"
"35069","27353","1","1","\N"
"35070","27354","1","1","\N"
"35071","27355","1","1","\N"
"35072","27356","1","1","\N"
"35073","27357","1","1","\N"
"35074","27358","1","1","\N"
"35075","27359","1","1","\N"
"35076","27360","1","1","\N"
"35077","27361","1","1","\N"
"35078","27362","1","1","\N"
"35079","27363","1","1","\N"
"35080","27364","1","1","\N"
"35081","27365","1","1","\N"
"35082","27366","1","1","\N"
"35083","27367","1","1","\N"
"35084","27368","1","1","\N"
"35085","27369","1","1","\N"
"33718","25493","2","1","\N"
"35086","27370","1","1","\N"
"33719","25494","2","1","\N"
"33720","25498","2","1","\N"
"33721","25502","2","1","\N"
"33722","25519","2","1","\N"
"33723","25524","2","1","\N"
"33724","25532","2","1","\N"
"33725","25540","2","1","\N"
"32790","2742","2","1","\N"
"32791","2774","2","1","\N"
"32792","2857","2","1","\N"
"32793","7218","2","1","\N"
"32794","7220","2","1","\N"
"32795","7221","2","1","\N"
"32796","7229","2","1","\N"
"32797","7247","2","1","\N"
"32798","7251","2","1","\N"
"32799","10327","2","1","\N"
"32800","10537","2","1","\N"
"32801","10670","2","1","\N"
"32802","11148","2","1","\N"
"32803","11165","2","1","\N"
"32804","11430","2","1","\N"
"32805","11683","2","1","\N"
"32806","11686","2","1","\N"
"32807","12170","2","1","\N"
"32808","12180","2","1","\N"
"32809","12268","2","1","\N"
"32810","12270","2","1","\N"
"32811","16507","2","1","\N"
"32812","16789","2","1","\N"
"32813","18306","2","1","\N"
"32814","18697","2","1","\N"
"32815","18703","2","1","\N"
"32816","18704","2","1","\N"
"32817","19944","2","1","\N"
"32818","19961","2","1","\N"
"32819","19963","2","1","\N"
"32820","20613","2","1","\N"
"32821","22048","2","1","\N"
"32822","22289","2","1","\N"
"32823","22439","2","1","\N"
"32824","22472","2","1","\N"
"32825","22477","2","1","\N"
"32826","22600","2","1","\N"
"32827","22826","2","1","\N"
"32828","22830","2","1","\N"
"32829","22841","2","1","\N"
"32830","22854","2","1","\N"
"32831","22859","2","1","\N"
"32832","22867","2","1","\N"
"32833","22891","2","1","\N"
"32834","22902","2","1","\N"
"32835","22907","2","1","\N"
"32836","22914","2","1","\N"
"32837","22918","2","1","\N"
"32838","22973","2","1","\N"
"32839","22984","2","1","\N"
"32840","23012","2","1","\N"
"32841","23033","2","1","\N"
"32842","23071","2","1","\N"
"32843","23102","2","1","\N"
"32844","24793","2","1","\N"
"32845","24795","2","1","\N"
"32846","24796","2","1","\N"
"32847","24797","2","1","\N"
"32848","24799","2","1","\N"
"32849","24800","2","1","\N"
"32850","24801","2","1","\N"
"32851","24802","2","1","\N"
"32852","24813","2","1","\N"
"32853","24814","2","1","\N"
"32854","24815","2","1","\N"
"32855","24816","2","1","\N"
"32856","24817","2","1","\N"
"32857","24818","2","1","\N"
"32858","24846","2","1","\N"
"32859","24847","2","1","\N"
"32860","24849","2","1","\N"
"32861","24854","2","1","\N"
"32862","24855","2","1","\N"
"32863","24869","2","1","\N"
"32864","24870","2","1","\N"
"32865","24871","2","1","\N"
"32866","24872","2","1","\N"
"32867","24873","2","1","\N"
"32868","24874","2","1","\N"
"32869","24875","2","1","\N"
"32870","24876","2","1","\N"
"32871","24877","2","1","\N"
"32872","24878","2","1","\N"
"32873","24879","2","1","\N"
"32874","24880","2","1","\N"
"32875","24881","2","1","\N"
"32876","24882","2","1","\N"
"32877","24883","2","1","\N"
"32878","24884","2","1","\N"
"32879","24885","2","1","\N"
"32880","24888","2","1","\N"
"32881","24889","2","1","\N"
"32882","24890","2","1","\N"
"32883","24891","2","1","\N"
"32884","24893","2","1","\N"
"32885","24898","2","1","\N"
"32886","24899","2","1","\N"
"32887","24904","2","1","\N"
"32888","24906","2","1","\N"
"32889","24907","2","1","\N"
"32890","24908","2","1","\N"
"32891","24911","2","1","\N"
"32892","25016","2","1","\N"
"32893","25037","2","1","\N"
"32894","25039","2","1","\N"
"32895","25040","2","1","\N"
"32896","25042","2","1","\N"
"32897","25046","2","1","\N"
"32898","25048","2","1","\N"
"32899","25054","2","1","\N"
"32900","25055","2","1","\N"
"32901","25059","2","1","\N"
"32902","25090","2","1","\N"
"32903","25096","2","1","\N"
"32904","25097","2","1","\N"
"32905","25098","2","1","\N"
"32906","25099","2","1","\N"
"32907","25100","2","1","\N"
"32908","25108","2","1","\N"
"32909","25109","2","1","\N"
"32910","25226","2","1","\N"
"32911","25227","2","1","\N"
"32912","25228","2","1","\N"
"32913","25229","2","1","\N"
"32914","25324","2","1","\N"
"32915","25325","2","1","\N"
"32916","25326","2","1","\N"
"32917","25328","2","1","\N"
"32918","25330","2","1","\N"
"32919","25331","2","1","\N"
"32920","25336","2","1","\N"
"32921","25337","2","1","\N"
"32922","25345","2","1","\N"
"32923","25349","2","1","\N"
"32924","25352","2","1","\N"
"32925","25356","2","1","\N"
"32926","25357","2","1","\N"
"32927","25359","2","1","\N"
"32928","25360","2","1","\N"
"32929","25361","2","1","\N"
"32930","25362","2","1","\N"
"32931","25363","2","1","\N"
"32932","25364","2","1","\N"
"32933","25373","2","1","\N"
"32934","25374","2","1","\N"
"32935","25376","2","1","\N"
"32936","25472","2","1","\N"
"32937","25474","2","1","\N"
"32938","25479","2","1","\N"
"32939","25501","2","1","\N"
"33726","25552","2","1","\N"
"33727","25554","2","1","\N"
"33728","25556","2","1","\N"
"33729","25562","2","1","\N"
"33730","25576","2","1","\N"
"33731","25584","2","1","\N"
"33732","25657","2","1","\N"
"33217","26121","1","1","\N"
"33218","26122","1","1","\N"
"33219","26123","1","1","\N"
"33220","26124","1","1","\N"
"33221","26125","1","1","\N"
"33222","26126","1","1","\N"
"33223","26127","1","1","\N"
"33224","26128","1","1","\N"
"33225","26129","1","1","\N"
"33226","26130","1","1","\N"
"33227","26131","1","1","\N"
"33228","26132","1","1","\N"
"33229","26133","1","1","\N"
"33230","26134","1","1","\N"
"33231","26135","1","1","\N"
"33232","26136","1","1","\N"
"33233","26137","1","1","\N"
"33234","26138","1","1","\N"
"33235","26139","1","1","\N"
"33236","26140","1","1","\N"
"33237","26141","1","1","\N"
"33238","26142","1","1","\N"
"33239","26143","1","1","\N"
"33240","26144","1","1","\N"
"33241","26145","1","1","\N"
"33242","26146","1","1","\N"
"33243","26147","1","1","\N"
"33244","26148","1","1","\N"
"33245","26149","1","1","\N"
"33246","26150","1","1","\N"
"33247","26151","1","1","\N"
"33248","26152","1","1","\N"
"33249","26153","1","1","\N"
"33250","26154","1","1","\N"
"33251","26155","1","1","\N"
"33252","26156","1","1","\N"
"33253","26157","1","1","\N"
"33254","26158","1","1","\N"
"33255","26159","1","1","\N"
"33256","26160","1","1","\N"
"33257","26161","1","1","\N"
"33258","26162","1","1","\N"
"33259","26163","1","1","\N"
"33260","26164","1","1","\N"
"33261","26165","1","1","\N"
"33262","26166","1","1","\N"
"33263","26167","1","1","\N"
"33264","26168","1","1","\N"
"33265","26169","1","1","\N"
"33266","26170","1","1","\N"
"33267","26171","1","1","\N"
"33268","26172","1","1","\N"
"33269","26173","1","1","\N"
"33270","26174","1","1","\N"
"33271","26175","1","1","\N"
"33272","26176","1","1","\N"
"33273","26177","1","1","\N"
"33274","26178","1","1","\N"
"33275","26179","1","1","\N"
"33276","26180","1","1","\N"
"33277","26181","1","1","\N"
"33278","26182","1","1","\N"
"33279","26183","1","1","\N"
"33280","26184","1","1","\N"
"33281","26185","1","1","\N"
"33282","26186","1","1","\N"
"33283","26187","1","1","\N"
"33284","26188","1","1","\N"
"33285","26189","1","1","\N"
"33286","26190","1","1","\N"
"33287","26191","1","1","\N"
"33288","26192","1","1","\N"
"33289","26193","1","1","\N"
"33290","26194","1","1","\N"
"33291","26195","1","1","\N"
"33292","26196","1","1","\N"
"33293","26197","1","1","\N"
"33294","26198","1","1","\N"
"33295","26199","1","1","\N"
"33296","26200","1","1","\N"
"33297","26201","1","1","\N"
"33298","26202","1","1","\N"
"33299","26203","1","1","\N"
"33300","26204","1","1","\N"
"33301","26205","1","1","\N"
"33302","26206","1","1","\N"
"33303","26207","1","1","\N"
"33304","26208","1","1","\N"
"33305","26209","1","1","\N"
"33306","26210","1","1","\N"
"33307","26211","1","1","\N"
"33308","26212","1","1","\N"
"33309","26213","1","1","\N"
"35087","27371","1","1","\N"
"35088","27372","1","1","\N"
"35089","27373","1","1","\N"
"33313","26217","1","1","\N"
"33314","26218","1","1","\N"
"33315","26219","1","1","\N"
"35090","27374","1","1","\N"
"35091","27375","1","1","\N"
"35092","27376","1","1","\N"
"35093","27377","1","1","\N"
"35094","27378","1","1","\N"
"35095","27379","1","1","\N"
"32650","2821","2","1","\N"
"32651","2824","2","1","\N"
"32652","7357","2","1","\N"
"32653","7453","2","1","\N"
"32654","7454","2","1","\N"
"32655","10252","2","1","\N"
"32656","10279","2","1","\N"
"32657","10303","2","1","\N"
"32658","10586","2","1","\N"
"32659","11110","2","1","\N"
"32660","11112","2","1","\N"
"32661","11113","2","1","\N"
"32662","11114","2","1","\N"
"32663","11116","2","1","\N"
"32664","11118","2","1","\N"
"32665","11119","2","1","\N"
"32666","11120","2","1","\N"
"32667","11121","2","1","\N"
"32668","11122","2","1","\N"
"32669","11123","2","1","\N"
"32670","11124","2","1","\N"
"32671","11125","2","1","\N"
"32672","11166","2","1","\N"
"32673","11191","2","1","\N"
"32674","11616","2","1","\N"
"32675","12299","2","1","\N"
"32676","12449","2","1","\N"
"32677","12450","2","1","\N"
"32678","12455","2","1","\N"
"32679","12458","2","1","\N"
"32680","12459","2","1","\N"
"32681","12460","2","1","\N"
"32682","12463","2","1","\N"
"32683","12464","2","1","\N"
"32684","12465","2","1","\N"
"32685","12483","2","1","\N"
"32686","13006","2","1","\N"
"32687","16673","2","1","\N"
"32688","16834","2","1","\N"
"32689","18700","2","1","\N"
"35096","27380","1","1","\N"
"32691","19622","2","1","\N"
"35097","27381","1","1","\N"
"32693","21306","2","1","\N"
"32694","21332","2","1","\N"
"32695","21536","2","1","\N"
"32696","22054","2","1","\N"
"32697","22063","2","1","\N"
"32698","22064","2","1","\N"
"32699","22237","2","1","\N"
"32700","22238","2","1","\N"
"32701","22328","2","1","\N"
"32702","22904","2","1","\N"
"32703","22915","2","1","\N"
"32704","22933","2","1","\N"
"32705","23076","2","1","\N"
"32706","23086","2","1","\N"
"32707","23098","2","1","\N"
"32708","23322","2","1","\N"
"32709","23382","2","1","\N"
"32710","23970","2","1","\N"
"32711","23972","2","1","\N"
"32712","23980","2","1","\N"
"32713","23994","2","1","\N"
"32714","24049","2","1","\N"
"32715","24052","2","1","\N"
"32716","24055","2","1","\N"
"32717","24056","2","1","\N"
"32718","24057","2","1","\N"
"32719","24059","2","1","\N"
"32720","24060","2","1","\N"
"32721","24061","2","1","\N"
"32722","24062","2","1","\N"
"32723","24063","2","1","\N"
"32724","24067","2","1","\N"
"32725","24068","2","1","\N"
"32726","24069","2","1","\N"
"32727","24071","2","1","\N"
"32728","24073","2","1","\N"
"32729","24075","2","1","\N"
"32730","24076","2","1","\N"
"32731","24089","2","1","\N"
"32732","24090","2","1","\N"
"32733","24147","2","1","\N"
"32734","24157","2","1","\N"
"32735","24399","2","1","\N"
"32736","24400","2","1","\N"
"32737","24404","2","1","\N"
"32738","24405","2","1","\N"
"32739","25031","2","1","\N"
"32740","25167","2","1","\N"
"32741","25329","2","1","\N"
"35098","27382","1","1","\N"
"35099","27383","1","1","\N"
"35100","27384","1","1","\N"
"33324","26228","1","1","\N"
"33325","26229","1","1","\N"
"33326","26230","1","1","\N"
"33327","26231","1","1","\N"
"33328","26232","1","1","\N"
"33329","26233","1","1","\N"
"33330","26234","1","1","\N"
"33331","26235","1","1","\N"
"33332","26236","1","1","\N"
"33333","26237","1","1","\N"
"33334","26238","1","1","\N"
"33335","26239","1","1","\N"
"33336","26240","1","1","\N"
"33337","26241","1","1","\N"
"33338","26242","1","1","\N"
"33339","26243","1","1","\N"
"33340","26244","1","1","\N"
"33341","26245","1","1","\N"
"33342","26246","1","1","\N"
"33343","26247","1","1","\N"
"33344","26248","1","1","\N"
"33345","26249","1","1","\N"
"33346","26250","1","1","\N"
"33347","26251","1","1","\N"
"33348","26252","1","1","\N"
"33349","26253","1","1","\N"
"33350","26254","1","1","\N"
"33351","26255","1","1","\N"
"33352","26256","1","1","\N"
"33353","26257","1","1","\N"
"33354","26258","1","1","\N"
"33355","26259","1","1","\N"
"33356","26260","1","1","\N"
"33357","26261","1","1","\N"
"33358","26262","1","1","\N"
"33359","26263","1","1","\N"
"33360","26264","1","1","\N"
"33361","26265","1","1","\N"
"33362","26266","1","1","\N"
"33363","26267","1","1","\N"
"33364","26268","1","1","\N"
"33365","26269","1","1","\N"
"33366","26270","1","1","\N"
"35101","27385","1","1","\N"
"35102","27386","1","1","\N"
"35103","27387","1","1","\N"
"35104","27388","1","1","\N"
"35105","27389","1","1","\N"
"35106","27390","1","1","\N"
"35107","27391","1","1","\N"
"35108","27392","1","1","\N"
"35109","27393","1","1","\N"
"35110","27394","1","1","\N"
"35111","27395","1","1","\N"
"33733","25660","2","1","\N"
"33734","25691","2","1","\N"
"33735","25693","2","1","\N"
"33736","25696","2","1","\N"
"33737","25697","2","1","\N"
"33738","25698","2","1","\N"
"33739","25699","2","1","\N"
"33740","25700","2","1","\N"
"33741","25702","2","1","\N"
"33742","25705","2","1","\N"
"33743","26215","2","1","\N"
"33744","26221","2","1","\N"
"35112","27396","1","1","\N"
"35113","27397","1","1","\N"
"34007","11409","2","1","\N"
"34008","11410","2","1","\N"
"34009","11412","2","1","\N"
"33750","2848","2","1","\N"
"33751","2852","2","1","\N"
"33752","10265","2","1","\N"
"33753","11685","2","1","\N"
"33754","18641","2","1","\N"
"33755","18642","2","1","\N"
"33756","18646","2","1","\N"
"33757","18695","2","1","\N"
"33758","22035","2","1","\N"
"33759","22049","2","1","\N"
"33760","22051","2","1","\N"
"33761","22052","2","1","\N"
"33762","22053","2","1","\N"
"33763","22055","2","1","\N"
"33764","22056","2","1","\N"
"33765","22058","2","1","\N"
"33766","22060","2","1","\N"
"33767","22062","2","1","\N"
"33768","22066","2","1","\N"
"33769","23315","2","1","\N"
"33770","24046","2","1","\N"
"33771","24051","2","1","\N"
"33772","24053","2","1","\N"
"33773","24148","2","1","\N"
"33774","24819","2","1","\N"
"33775","24822","2","1","\N"
"35114","27398","1","1","\N"
"33777","24826","2","1","\N"
"33778","24827","2","1","\N"
"33779","24828","2","1","\N"
"33780","24829","2","1","\N"
"33781","24831","2","1","\N"
"33782","24832","2","1","\N"
"33783","24835","2","1","\N"
"33784","24836","2","1","\N"
"33785","24837","2","1","\N"
"33786","24840","2","1","\N"
"33787","24841","2","1","\N"
"33788","24844","2","1","\N"
"33789","24845","2","1","\N"
"33790","24994","2","1","\N"
"33791","24995","2","1","\N"
"33792","24996","2","1","\N"
"33793","24997","2","1","\N"
"33794","24998","2","1","\N"
"33795","24999","2","1","\N"
"33796","25000","2","1","\N"
"33797","25001","2","1","\N"
"33798","25003","2","1","\N"
"33799","25061","2","1","\N"
"33800","25083","2","1","\N"
"33801","25084","2","1","\N"
"33802","25085","2","1","\N"
"33803","25112","2","1","\N"
"33804","25113","2","1","\N"
"33805","25114","2","1","\N"
"33806","25125","2","1","\N"
"33807","25126","2","1","\N"
"33808","25138","2","1","\N"
"33809","25139","2","1","\N"
"33810","25140","2","1","\N"
"33811","25146","2","1","\N"
"33812","25147","2","1","\N"
"33813","25149","2","1","\N"
"33814","25154","2","1","\N"
"33815","25158","2","1","\N"
"33816","25161","2","1","\N"
"33817","25168","2","1","\N"
"33818","25169","2","1","\N"
"33819","25429","2","1","\N"
"33820","25430","2","1","\N"
"33821","25433","2","1","\N"
"33822","25434","2","1","\N"
"33823","25435","2","1","\N"
"33824","25439","2","1","\N"
"33825","25442","2","1","\N"
"33826","25443","2","1","\N"
"33827","25444","2","1","\N"
"33828","25445","2","1","\N"
"33829","25446","2","1","\N"
"33830","25447","2","1","\N"
"33831","25448","2","1","\N"
"33832","25449","2","1","\N"
"33833","25450","2","1","\N"
"33834","25451","2","1","\N"
"33835","25452","2","1","\N"
"33836","25453","2","1","\N"
"33837","25455","2","1","\N"
"33838","25458","2","1","\N"
"33839","25460","2","1","\N"
"33840","25461","2","1","\N"
"33841","25463","2","1","\N"
"33842","25466","2","1","\N"
"33843","25467","2","1","\N"
"33844","25468","2","1","\N"
"33845","25469","2","1","\N"
"33846","25470","2","1","\N"
"33847","25503","2","1","\N"
"33848","25504","2","1","\N"
"34010","11416","2","1","\N"
"34011","11417","2","1","\N"
"34012","11420","2","1","\N"
"34013","11421","2","1","\N"
"34014","11422","2","1","\N"
"34015","11427","2","1","\N"
"34016","11428","2","1","\N"
"34017","11696","2","1","\N"
"34018","11697","2","1","\N"
"34019","12176","2","1","\N"
"34020","12396","2","1","\N"
"34021","18694","2","1","\N"
"34022","18698","2","1","\N"
"34023","18701","2","1","\N"
"34024","18705","2","1","\N"
"34025","18706","2","1","\N"
"34026","18707","2","1","\N"
"34027","18708","2","1","\N"
"34028","18709","2","1","\N"
"34029","18710","2","1","\N"
"34030","19613","2","1","\N"
"34031","22061","2","1","\N"
"34032","22234","2","1","\N"
"34033","22383","2","1","\N"
"34034","22402","2","1","\N"
"34035","22406","2","1","\N"
"34036","22444","2","1","\N"
"34037","22489","2","1","\N"
"34038","22510","2","1","\N"
"34039","22574","2","1","\N"
"34040","22576","2","1","\N"
"34041","22578","2","1","\N"
"34042","22714","2","1","\N"
"34043","22746","2","1","\N"
"34044","22827","2","1","\N"
"34045","22829","2","1","\N"
"34046","22833","2","1","\N"
"34047","22837","2","1","\N"
"34048","22838","2","1","\N"
"34049","22839","2","1","\N"
"34050","22842","2","1","\N"
"34051","22909","2","1","\N"
"34052","22986","2","1","\N"
"34053","23055","2","1","\N"
"34054","23114","2","1","\N"
"34055","23224","2","1","\N"
"34056","24901","2","1","\N"
"34057","24905","2","1","\N"
"34058","25019","2","1","\N"
"34059","25028","2","1","\N"
"34060","25032","2","1","\N"
"34061","25033","2","1","\N"
"34062","25034","2","1","\N"
"34063","25035","2","1","\N"
"34064","25038","2","1","\N"
"34065","25041","2","1","\N"
"34066","25043","2","1","\N"
"34067","25044","2","1","\N"
"34068","25045","2","1","\N"
"34069","25060","2","1","\N"
"34070","25091","2","1","\N"
"34071","25092","2","1","\N"
"34072","25093","2","1","\N"
"34073","25095","2","1","\N"
"34074","25101","2","1","\N"
"34075","25102","2","1","\N"
"34076","25103","2","1","\N"
"34077","25104","2","1","\N"
"34078","25105","2","1","\N"
"34079","25106","2","1","\N"
"34080","25166","2","1","\N"
"34081","25171","2","1","\N"
"34082","25221","2","1","\N"
"34083","25222","2","1","\N"
"34084","25223","2","1","\N"
"34085","25224","2","1","\N"
"34086","25225","2","1","\N"
"34087","25332","2","1","\N"
"34088","25333","2","1","\N"
"34089","25335","2","1","\N"
"34090","25342","2","1","\N"
"34091","25348","2","1","\N"
"34092","25354","2","1","\N"
"34093","25358","2","1","\N"
"34094","25367","2","1","\N"
"34095","25369","2","1","\N"
"34096","25370","2","1","\N"
"34097","25371","2","1","\N"
"34098","25372","2","1","\N"
"34099","25431","2","1","\N"
"34100","25440","2","1","\N"
"34101","25456","2","1","\N"
"34102","25475","2","1","\N"
"34103","25476","2","1","\N"
"34104","25478","2","1","\N"
"34105","25480","2","1","\N"
"34106","25482","2","1","\N"
"34107","25483","2","1","\N"
"34108","25487","2","1","\N"
"34109","25489","2","1","\N"
"34110","25490","2","1","\N"
"34111","25491","2","1","\N"
"34112","25496","2","1","\N"
"34113","25499","2","1","\N"
"34114","25500","2","1","\N"
"34115","25539","2","1","\N"
"34116","25541","2","1","\N"
"34117","25542","2","1","\N"
"34118","25543","2","1","\N"
"34119","25555","2","1","\N"
"34120","25701","2","1","\N"
"34121","25703","2","1","\N"
"34122","25704","2","1","\N"
"34123","25706","2","1","\N"
"34124","25707","2","1","\N"
"34125","25708","2","1","\N"
"34126","25709","2","1","\N"
"34127","25710","2","1","\N"
"34128","25711","2","1","\N"
"34129","25712","2","1","\N"
"34130","25713","2","1","\N"
"35115","27399","1","1","\N"
"35116","27400","1","1","\N"
"35117","27401","1","1","\N"
"35118","27402","1","1","\N"
"35119","27403","1","1","\N"
"35120","27404","1","1","\N"
"35121","27405","1","1","\N"
"35122","27406","1","1","\N"
"35123","27407","1","1","\N"
"35124","27408","1","1","\N"
"35125","27409","1","1","\N"
"35126","27410","1","1","\N"
"35127","27411","1","1","\N"
"35128","27412","1","1","\N"
"35129","27413","1","1","\N"
"35130","27414","1","1","\N"
"35131","27415","1","1","\N"
"35132","27416","1","1","\N"
"35133","27417","1","1","\N"
"35134","27418","1","1","\N"
"35135","27419","1","1","\N"
"35136","27420","1","1","\N"
"35137","27186","1","1","\N"
"35138","27187","1","1","\N"
"35139","27188","1","1","\N"
"35140","27189","1","1","\N"
"35141","27190","1","1","\N"
"35142","27191","1","1","\N"
"35143","27192","1","1","\N"
"35144","27193","1","1","\N"
"35145","27194","1","1","\N"
"35146","27195","1","1","\N"
"35147","27196","1","1","\N"
"35148","27197","1","1","\N"
"35149","27198","1","1","\N"
"35150","27199","1","1","\N"
"35151","27200","1","1","\N"
"35152","27201","1","1","\N"
"35153","27202","1","1","\N"
"35154","27203","1","1","\N"
"35155","27204","1","1","\N"
"35156","27205","1","1","\N"
"35157","27206","1","1","\N"
"35158","27207","1","1","\N"
"35159","27208","1","1","\N"
"35160","27209","1","1","\N"
"35161","27210","1","1","\N"
"35162","27211","1","1","\N"
"35163","27212","1","1","\N"
"35164","27213","1","1","\N"
"35165","27214","1","1","\N"
"35166","27215","1","1","\N"
"35167","27216","1","1","\N"
"35168","27217","1","1","\N"
"35169","27218","1","1","\N"
"35170","27219","1","1","\N"
"35171","27220","1","1","\N"
"35172","27221","1","1","\N"
"35173","27222","1","1","\N"
"35174","27223","1","1","\N"
"35175","27224","1","1","\N"
"35176","27225","1","1","\N"
"35177","27226","1","1","\N"
"35178","27227","1","1","\N"
"34361","26486","1","1","\N"
"34362","26487","1","1","\N"
"34363","26488","1","1","\N"
"34364","26489","1","1","\N"
"34365","26490","1","1","\N"
"34366","26491","1","1","\N"
"34367","26492","1","1","\N"
"34368","26493","1","1","\N"
"34369","26494","1","1","\N"
"34370","26495","1","1","\N"
"34371","26496","1","1","\N"
"34372","26497","1","1","\N"
